record_id,city,country,date,population_millions,industrialization_index,forest_cover_percent,urbanization_rate_percent,gdp_per_capita_usd,renewable_energy_percent,vehicle_density_per_1000,green_space_area_km2,pm2_5,pm10,no2,so2,co,o3,aqi
AQI2363,Singapore,Singapore,2024-01-13,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,46.3,70.8,19.5,9.3,1.95,39.7,69.0
AQI1256,Dhaka,Bangladesh,2024-01-06,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,69.4,107.4,38.1,15.5,2.57,36.6,101.3
AQI1980,Seoul,SOUTH KOREA,2024-01-30,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,60.5,95.0,29.4,12.7,1.73,49.4,88.1
AQI2186,Madrid,SPAIN,2024-02-05,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,32.1,54.8,16.5,11.6,1.29,33.9,47.3
AQI2007,  London  ,UK,2024-01-07,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,54.4,84.8,13.7,5.2,1.66,41.0,72.1
AQI2522,Johannesburg,South Africa,2024-01-22,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,59.8,86.5,20.1,10.5,1.66,29.7,79.1
AQI2690,Riyadh,Saudi Arabia,2024-02-09,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,78.1,133.0,29.8,20.4,2.35,23.1,107.5
AQI1561,Los Angeles,USA,2024-01-11,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,31.4,54.5,20.8,9.3,2.4,19.4,43.5
AQI1209,Lahore,Pakistan,2024-01-09,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,86.7,146.0,41.7,21.9,2.83,32.5,123.0
AQI1911,Tokyo,Japan,2024-01-11,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,26.5,47.3,32.1,6.8,1.77,29.6,47.9
AQI2312,Sydney,Australia,2024-01-12,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,21.9,36.1,19.8,5.6,1.17,27.6,39.9
AQI1002,Delhi,India,2024-01-02,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,62.4,93.7,42.7,18.4,2.52,49.6,94.7
AQI2366,Singapore,Singapore,2024-01-16,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,50.8,78.6,31.9,8.5,1.99,21.0,76.3
AQI1270,Dhaka,Bangladesh,2024-01-20,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,75.0,117.2,35.7,26.9,2.08,39.4,111.5
AQI1266,Dhaka,Bangladesh,2024-01-16,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,72.9,116.0,38.5,14.2,2.2,25.0,105.6
AQI1915,Tokyo,JAPAN,2024-01-15,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,29.8,54.7,28.5,3.7,1.79,16.0,49.4
AQI1231,Lahore,Pakistan,2024-01-31,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,80.9,131.5,37.5,19.1,2.7,35.0,118.5
AQI2972,Wellington,New Zealand,2024-01-22,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,34.8,50.9,6.3,1.0,0.83,44.3,43.7
AQI2120,Berlin,Germany,2024-01-20,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,31.2,62.6,25.2,1.0,1.48,17.1,45.7
AQI2967,Wellington,New Zealand,2024-01-17,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,24.3,35.1,7.7,1.0,1.33,22.6,31.9
AQI1865,Istanbul,Turkey,2024-01-15,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,55.2,94.0,15.7,14.1,1.68,32.9,77.5
AQI2067,Paris,France,2024-01-17,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,51.6,71.6,9.0,6.8,1.36,36.9,72.9
AQI1874,Istanbul,Turkey,2024-01-24,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,45.0,80.4,22.6,11.5,2.01,51.9,74.7
AQI2794,Kuala Lumpur,Malaysia,2024-02-13,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,46.3,69.0,21.5,13.1,2.02,53.3,70.3
AQI1399,Karachi,Pakistan,2024-02-18,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,75.4,125.7,32.0,20.8,3.02,32.0,108.1
AQI2825,  Ho Chi Minh City  ,Vietnam,2024-01-25,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,50.6,91.0,40.2,15.5,1.74,28.6,81.5
AQI2653,Riyadh,Saudi Arabia,2024-01-03,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,66.4,108.3,42.2,18.6,2.48,29.7,104.5
AQI1046,Delhi,India,2024-02-15,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,95.0,145.9,35.0,24.6,3.18,41.2,138.1
AQI1162,Shanghai,China,2024-01-12,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,62.5,85.1,48.7,13.6,2.06,46.3,105.4
AQI1992,Seoul,South Korea,2024-02-11,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,56.2,84.7,20.4,12.2,1.95,37.5,78.6
AQI1728,moscow,Russia,2024-01-28,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,42.2,68.2,22.0,10.6,2.13,36.1,67.9
AQI1630,New York,USA,2024-01-30,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,39.8,67.7,21.6,4.3,1.92,28.7,56.1
AQI1289,Dhaka,Bangladesh,2024-02-08,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,77.9,121.1,24.1,18.5,2.96,46.2,116.3
AQI2614,Santiago,Chile,2024-01-14,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,54.4,89.6,12.7,11.4,1.36,39.6,70.1
AQI2060,Paris,France,2024-01-10,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,40.4,59.5,22.4,4.2,1.46,51.3,56.6
AQI2951,Wellington,New Zealand,2024-01-01,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,18.1,33.4,11.4,1.0,0.99,32.0,34.2
AQI1576,Los Angeles,USA,2024-01-26,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,36.3,63.8,24.4,10.5,1.42,24.8,65.9
AQI1851,Istanbul,Turkey,2024-01-01,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,57.7,96.8,23.6,14.8,2.18,30.5,82.2
AQI2340,Sydney,Australia,2024-02-09,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,30.8,54.6,14.7,7.4,1.65,34.0,46.7
AQI1912,Tokyo,Japan,2024-01-12,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,23.2,40.6,28.8,10.6,2.25,23.1,48.8
AQI2255,Toronto,Canada,2024-01-05,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,21.6,30.8,22.2,2.7,1.62,44.6,37.1
AQI2723,Tehran,Iran,2024-01-23,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,50.4,72.7,27.8,18.7,2.2,44.2,74.9
AQI2818,Ho Chi Minh City,Vietnam,2024-01-18,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,38.3,50.8,33.5,12.9,1.97,32.5,66.1
AQI2736,Tehran,Iran,2024-02-05,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,67.5,103.7,29.8,16.3,1.97,53.0,105.0
AQI1933,Tokyo,Japan,2024-02-02,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,32.2,46.2,23.3,4.3,1.78,32.7,54.0
AQI2101,Berlin,Germany,2024-01-01,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,35.5,59.6,26.2,2.5,1.83,32.6,57.0
AQI2658,Riyadh,Saudi Arabia,2024-01-08,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,66.4,108.8,28.5,17.3,1.84,37.5,94.3
AQI2208,Rome,Italy,2024-01-08,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,24.4,32.5,21.8,8.9,1.39,43.0,35.0
AQI1248,Lahore,Pakistan,2024-02-17,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,84.6,135.6,45.1,18.3,2.65,30.6,116.2
AQI1477,  Lagos  ,Nigeria,2024-01-27,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,76.9,118.1,28.6,14.8,2.53,38.2,102.1
AQI2695,Riyadh,Saudi Arabia,2024-02-14,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,93.0,150.7,27.6,19.4,2.19,43.8,128.3
AQI1086,Mumbai,India,2024-02-05,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,68.1,110.6,27.5,24.5,2.46,37.9,104.3
AQI1470,Lagos,Nigeria,2024-01-20,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,48.6,73.5,41.1,13.7,2.34,40.1,78.4
AQI1226,Lahore,Pakistan,2024-01-26,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,100.5,162.7,32.8,18.9,2.94,39.1,133.3
AQI1775,Bangkok,Thailand,2024-01-25,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,75.1,123.0,29.3,19.4,2.13,39.5,106.8
AQI1332,Jakarta,Indonesia,2024-02-01,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,50.8,88.0,36.4,12.8,1.66,28.4,79.5
AQI1234,Lahore,Pakistan,2024-02-03,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,74.1,116.2,32.0,25.0,2.5,50.2,116.6
AQI1589,Los Angeles,USA,2024-02-08,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,45.4,61.4,23.6,11.2,2.3,28.8,69.1
AQI1476,Lagos,Nigeria,2024-01-26,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,40.5,68.9,32.0,14.6,2.9,29.3,67.0
AQI2285,Toronto,Canada,2024-02-04,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,42.5,76.5,2.1,2.7,1.64,30.9,56.9
AQI2867,Warsaw,Poland,2024-01-17,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,46.3,60.5,21.9,11.2,1.63,31.0,66.8
AQI1600,Los Angeles,USA,2024-02-19,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,45.0,75.1,21.2,5.1,1.68,45.7,59.4
AQI1422,Cairo,Egypt,2024-01-22,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,76.7,129.8,31.1,16.0,2.66,20.2,108.6
AQI2712,Tehran,Iran,2024-01-12,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,75.8,113.6,32.9,11.2,2.03,50.6,103.5
AQI1183,Shanghai,China,2024-02-02,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,70.6,112.9,42.6,19.2,2.55,44.3,113.4
AQI1989,seoul,South Korea,2024-02-08,9.44,53.5,23.2,93.8,33071.0,41.4,5734.166895062598,5.8,62.6,112.6,30.2,12.4,2.09,48.9,90.2
AQI2001,London,UK,2024-01-01,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,43.3,69.5,17.7,5.7,1.61,41.4,70.2
AQI2642,Santiago,Chile,2024-02-11,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,67.2,102.0,21.4,9.3,2.07,38.9,101.7
AQI2357,Singapore,Singapore,2024-01-07,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,48.2,70.8,29.6,10.0,1.79,38.9,72.3
AQI2463,Nairobi,Kenya,2024-01-13,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,56.5,83.3,16.5,14.4,,43.0,86.7
AQI1050,Delhi,India,2024-02-19,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,90.8,150.5,40.3,21.1,2.64,34.8,129.2
AQI2874,Warsaw,Poland,2024-01-24,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,58.2,80.8,17.5,12.2,1.79,28.2,80.7
AQI2030,London,UK,2024-01-30,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,39.2,60.3,10.6,7.8,2.25,40.0,61.9
AQI1530,Mexico City,Mexico,2024-01-30,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,54.9,89.3,30.3,14.6,2.11,33.0,83.7
AQI2259,Toronto,Canada,2024-01-09,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,25.7,35.3,6.1,1.8,1.09,42.3,37.7
AQI1487,Lagos,Nigeria,2024-02-06,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,60.1,95.8,26.3,13.7,2.74,42.7,85.4
AQI2949,Stockholm,Sweden,2024-02-18,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,31.8,54.3,11.1,2.8,1.75,47.8,46.4
AQI1498,Lagos,Nigeria,2024-02-17,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,54.6,88.7,27.6,8.7,2.64,45.7,83.3
AQI2647,Santiago,Chile,2024-02-16,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,50.9,88.2,30.8,13.1,,53.0,85.1
AQI1107,Beijing,CHINA,2024-01-07,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,74.3,129.5,38.8,28.4,3.03,31.1,117.5
AQI1444,Cairo,Egypt,2024-02-13,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,83.8,128.0,29.7,12.8,2.16,48.7,118.3
AQI2513,Johannesburg,South Africa,2024-01-13,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,51.1,80.3,31.8,11.8,1.56,32.1,73.0
AQI1647,New York,USA,2024-02-16,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,34.3,50.5,27.4,9.2,1.14,29.2,54.5
AQI2037,London,UK,2024-02-06,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,36.2,57.8,14.5,9.5,1.12,40.8,51.7
AQI2763,Kuala Lumpur,Malaysia,2024-01-13,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,33.3,53.0,15.6,13.5,2.04,28.3,54.2
AQI1727,Moscow,Russia,2024-01-27,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,42.8,73.1,39.3,13.7,2.36,27.5,66.3
AQI1191,Shanghai,China,2024-02-10,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,73.1,111.1,43.2,17.3,2.55,26.8,104.8
AQI2789,Kuala Lumpur,Malaysia,2024-02-08,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,35.1,45.6,26.2,11.3,1.96,33.9,62.6
AQI1283,Dhaka,Bangladesh,2024-02-02,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,85.2,128.5,21.2,19.5,3.07,49.3,120.4
AQI1030,Delhi,India,2024-01-30,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,83.7,139.6,44.3,20.2,3.17,27.3,123.1
AQI1170,Shanghai,China,2024-01-20,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,77.2,119.5,38.6,15.2,3.2,24.2,114.3
AQI2002,  London  ,UK,2024-01-02,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,37.6,67.3,15.3,5.2,1.44,38.5,54.8
AQI2205,Rome,Italy,2024-01-05,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,38.1,56.9,12.3,6.3,1.89,46.7,51.1
AQI1101,Beijing,CHINA,2024-01-01,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,74.1,117.5,42.1,24.0,2.66,28.9,111.5
AQI1198,Shanghai,China,2024-02-17,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,77.9,127.4,48.0,15.8,2.83,36.7,117.9
AQI1496,Lagos,Nigeria,2024-02-15,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,67.2,111.6,38.7,11.9,2.27,30.8,91.4
AQI2746,Tehran,Iran,2024-02-15,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,70.1,117.7,33.1,16.4,1.71,44.6,96.5
AQI1648,New York,USA,2024-02-17,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,46.5,70.3,7.4,9.5,1.23,14.4,47.6
AQI1988,Seoul,South Korea,2024-02-07,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,39.4,70.3,22.7,8.7,2.34,43.8,70.5
AQI1045,delhi,India,2024-02-14,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,83.5,131.7,42.7,20.7,2.97,40.9,118.6
AQI2933,Stockholm,Sweden,2024-02-02,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,16.7,26.2,13.5,3.2,1.67,30.5,30.9
AQI1711,Moscow,Russia,2024-01-11,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,24.6,35.1,20.5,16.3,1.98,29.1,48.0
AQI1374,Karachi,Pakistan,2024-01-24,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,58.2,95.2,29.7,20.4,2.58,43.9,88.2
AQI1679,Sao Paulo,Brazil,2024-01-29,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,50.6,80.1,26.1,8.9,1.94,20.1,73.5
AQI1567,Los Angeles,USA,2024-01-17,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,43.8,68.7,27.1,10.4,1.46,36.8,60.9
AQI2673,Riyadh,Saudi Arabia,2024-01-23,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,73.7,109.5,34.6,25.0,1.9,36.6,92.7
AQI2822,Ho Chi Minh City,Vietnam,2024-01-22,-9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,41.7,58.7,35.8,17.5,2.17,33.6,65.3
AQI1848,Manila,Philippines,2024-02-17,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,63.5,96.6,36.1,18.3,2.03,42.1,86.3
AQI1461,Lagos,Nigeria,2024-01-11,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,60.1,90.5,32.5,12.2,2.61,46.7,92.6
AQI2438,Hong Kong,China,2024-02-07,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,26.9,37.8,23.5,9.4,1.79,9.3,51.7
AQI2156,Madrid,Spain,2024-01-06,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,42.0,62.0,25.8,6.8,2.0,43.1,49.5
AQI1040,Delhi,India,2024-02-09,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,82.3,141.1,34.9,27.5,2.36,33.5,123.2
AQI1435,Cairo,Egypt,2024-02-04,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,66.2,104.3,31.9,13.6,2.43,41.4,96.1
AQI1974,Seoul,South Korea,2024-01-24,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,53.1,96.4,33.2,16.9,1.99,39.7,88.5
AQI2240,Rome,Italy,2024-02-09,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,35.0,58.8,17.3,6.3,1.06,40.9,49.1
AQI2008,London,UK,2024-01-08,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,48.1,70.2,11.4,9.7,0.98,33.4,80.1
AQI2580,Buenos Aires,Argentina,2024-01-30,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,45.3,71.8,18.2,7.6,1.42,36.0,60.7
AQI2591,Buenos Aires,Argentina,2024-02-10,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,63.1,105.5,26.6,9.3,1.39,41.7,91.9
AQI2787,Kuala Lumpur,Malaysia,2024-02-06,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,46.1,84.3,35.7,11.2,2.83,31.9,72.1
AQI2499,Nairobi,Kenya,2024-02-18,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,56.8,82.1,10.0,7.7,1.28,42.5,72.6
AQI1457,Lagos,Nigeria,2024-01-07,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,63.5,105.9,26.8,19.3,2.63,37.4,95.7
AQI2836,Ho Chi Minh City,Vietnam,2024-02-05,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,60.6,96.3,28.2,12.1,2.17,37.6,93.1
AQI1261,Dhaka,Bangladesh,2024-01-11,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,59.8,93.3,30.7,18.3,2.44,44.7,96.8
AQI2841,Ho Chi Minh City,Vietnam,2024-02-10,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,51.1,93.7,25.2,14.6,2.12,22.9,77.0
AQI1036,Delhi,India,2024-02-05,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,84.3,125.8,38.7,24.9,2.73,39.4,125.1
AQI1828,Manila,Philippines,2024-01-28,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,55.0,92.0,31.5,19.2,2.3,26.7,80.6
AQI1310,Jakarta,Indonesia,2024-01-10,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,41.2,63.7,25.9,16.1,2.0,26.0,71.1
AQI1277,Dhaka,Bangladesh,2024-01-27,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,65.1,95.8,33.1,,2.82,42.0,101.2
AQI1637,New York,USA,2024-02-06,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,30.5,51.0,19.2,9.9,1.28,51.8,44.9
AQI1655,Sao Paulo,Brazil,2024-01-05,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,44.5,72.6,33.3,13.0,2.09,31.7,73.3
AQI1623,New York,USA,2024-01-23,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,24.4,43.0,27.9,13.5,1.85,46.2,43.7
AQI2860,Warsaw,Poland,2024-01-10,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,50.9,80.6,18.5,9.5,1.45,51.0,73.1
AQI1845,Manila,Philippines,2024-02-14,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,66.1,103.2,30.7,20.3,1.78,27.8,101.6
AQI1394,  Karachi  ,Pakistan,2024-02-13,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,85.3,139.4,39.3,21.3,2.08,34.4,125.9
AQI2770,Kuala Lumpur,Malaysia,2024-01-20,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,41.2,64.0,26.4,7.5,2.18,38.2,66.9
AQI1108,Beijing,China,2024-01-08,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,82.7,136.0,34.1,20.8,2.75,36.0,122.9
AQI1350,Jakarta,Indonesia,2024-02-19,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,52.0,86.6,34.0,12.8,1.87,21.7,74.6
AQI1525,Mexico City,Mexico,2024-01-25,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,58.0,105.0,32.9,14.5,2.31,34.5,85.5
AQI1785,Bangkok,Thailand,2024-02-04,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,59.5,93.3,33.7,14.9,2.33,17.6,83.4
AQI1048,Delhi,India,2024-02-17,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,76.1,124.2,38.3,18.6,3.02,37.4,110.8
AQI1204,Lahore,Pakistan,2024-01-04,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,59.0,93.1,32.3,18.4,2.77,54.7,93.5
AQI2316,Sydney,Australia,2024-01-16,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,24.7,41.3,16.9,6.3,1.32,23.2,36.7
AQI2656,Riyadh,Saudi Arabia,2024-01-06,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,75.7,118.7,33.0,19.6,2.0,45.7,116.4
AQI1022,Delhi,India,2024-01-22,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,66.8,118.0,43.5,17.5,3.14,25.2,108.6
AQI1403,Cairo,Egypt,2024-01-03,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,62.7,108.7,31.5,18.4,2.35,17.6,97.7
AQI2108,Berlin,Germany,2024-01-08,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,46.3,72.9,24.6,1.0,2.38,50.2,68.8
AQI2155,Madrid,Spain,2024-01-05,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,23.8,44.4,17.4,6.6,1.25,38.8,52.7
AQI2440,Hong Kong,China,2024-02-09,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,28.1,45.1,26.3,8.7,2.09,33.9,46.5
AQI1990,Seoul,South Korea,2024-02-09,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,51.2,80.0,16.9,13.2,1.42,37.0,76.8
AQI2866,Warsaw,Poland,2024-01-16,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,56.8,89.8,16.6,9.2,1.43,37.7,83.9
AQI1742,Moscow,Russia,2024-02-11,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,36.8,54.3,22.5,10.4,2.38,24.5,59.2
AQI2722,Tehran,Iran,2024-01-22,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,49.5,77.1,29.0,14.3,2.1,44.6,79.4
AQI2311,Sydney,Australia,2024-01-11,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,15.7,35.6,21.4,6.1,1.27,48.1,32.0
AQI2148,Berlin,Germany,2024-02-17,3.43,38.5,31.6,95.6,,49.6,423.3,25.5,32.8,49.4,21.5,11.9,1.04,33.1,43.4
AQI1034,Delhi,India,2024-02-03,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,82.4,127.0,40.5,22.6,3.2,23.0,118.7
AQI1788,Bangkok,Thailand,2024-02-07,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,53.4,83.3,32.9,17.7,2.26,7.1,87.1
AQI2541,Johannesburg,South Africa,2024-02-10,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,64.3,104.3,20.5,14.2,1.27,48.9,85.2
AQI1924,tokyo,Japan,2024-01-24,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,48.6,82.3,26.5,9.2,2.58,15.6,73.4
AQI2044,London,UK,2024-02-13,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,45.4,78.3,18.6,2.7,2.04,34.4,76.0
AQI2930,Stockholm,Sweden,2024-01-30,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,3.0,5.3,10.3,3.1,1.27,32.4,20.8
AQI2244,Rome,Italy,2024-02-13,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,39.6,57.5,19.8,5.9,1.2,42.5,49.5
AQI2916,Stockholm,Sweden,2024-01-16,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,15.5,24.8,6.6,5.4,1.02,25.0,36.9
AQI1580,Los Angeles,USA,2024-01-30,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,39.8,63.4,29.0,9.8,1.52,43.5,61.2
AQI1482,Lagos,Nigeria,2024-02-01,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,55.6,86.6,29.3,13.8,1.91,34.8,79.1
